0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0.37218609304652317,0.058333333333333334,0.045454545454545456,0.15175375805297064,0.22997416020671835,0.07629619221582128,0.8543307086614174,0.9133858267716535,0.5984251968503937,0.8663041962916492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.3366683341670834,0.9722222222222222,0.15151515151515152,0.33929849677881174,0.28165374677002586,0.13095405367430096,0.7952755905511811,0.8818897637795275,0.6259842519685039,0.17747107207583995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5397698849424711,0.18888888888888888,0.24242424242424243,0.1732283464566929,0.289405684754522,0.5281719825769284,0.9251968503937008,0.8110236220472441,0.38976377952755903,0.7333054509967936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5712856428214107,0.125,0.21212121212121213,0.25053686471009307,0.33333333333333337,0.6626387522832654,0.8779527559055118,0.8188976377952756,0.45669291338582674,0.5130349923323575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.02551275637818906,0.025,0.4393939393939394,0.1073729420186113,0.2997416020671835,0.016861036953772657,0.6850393700787402,0.6614173228346456,0.468503937007874,0.08824759514847344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6613306653326662,0.6472222222222223,0.3787878787878788,0.04294917680744452,0.2041343669250646,0.3109456231558241,0.6771653543307087,0.9960629921259843,0.8267716535433071,0.4603373762721316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6453226613306652,0.09722222222222222,0.18181818181818182,0.4645669291338583,0.23255813953488372,0.4931853308978502,0.8622047244094488,0.84251968503937,0.5078740157480315,0.5135926390631536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6228114057028514,0.43333333333333335,0.3181818181818182,0.25841088045812455,0.3578811369509044,0.08430518476886328,0.937007874015748,0.9330708661417323,0.4645669291338583,0.21441516799107765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5547773886943471,0.20833333333333334,0.16666666666666669,0.3221188260558339,0.2945736434108527,0.6249824364198397,0.9212598425196851,0.8622047244094488,0.45669291338582674,0.5812073051721734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5467733866933465,0.7972222222222223,0.16666666666666669,0.1732283464566929,0.313953488372093,0.4038218350428551,0.7401574803149606,0.9409448818897638,0.7519685039370079,0.32399275059249966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5302651325662832,0.31666666666666665,0.07575757575757576,0.2147458840372226,0.2596899224806202,0.23380637909231416,0.8976377952755905,0.9251968503937008,0.5551181102362205,0.17593754356615085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5212606303151576,0.9,0.25757575757575757,0.08589835361488904,0.25193798449612403,0.2546016580019671,0.6889763779527559,0.8661417322834646,0.7204724409448818,0.19406106231702216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6878439219609803,0.7194444444444444,0.3181818181818182,0.5304223335719398,0.4069767441860465,0.8653927216523816,0.6456692913385826,0.968503937007874,0.8582677165354331,0.32664157256378085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6588294147073536,0.29444444444444445,0.21212121212121213,0.31710808876163205,0.28036175710594313,0.08051145145426443,0.9566929133858267,0.8779527559055118,0.421259842519685,0.7936707096054649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5612806403201599,0.7916666666666667,0.07575757575757576,0.37580529706513954,0.2739018087855297,0.29099339609385977,0.8149606299212598,0.9448818897637795,0.6771653543307087,0.31660393140945214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5807903951975987,0.4861111111111111,0.42424242424242425,0.1632068718682892,0.20284237726098192,0.42939440775607696,0.8740157480314961,0.952755905511811,0.5236220472440944,0.13899344765091315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7388694347173587,0.45555555555555555,0.21212121212121213,0.7201145311381532,0.5077519379844961,0.36728958830968106,0.9133858267716535,0.9606299212598425,0.5511811023622047,0.3117245225149868,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.44722361180590287,0.9111111111111111,0.13636363636363635,0.02147458840372226,0.2235142118863049,0.30181256147253055,0.7834645669291338,0.905511811023622,0.6732283464566929,0.10901993587062596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.37218609304652317,0.28611111111111115,0.07575757575757576,0.2147458840372226,0.3062015503875969,0.1901081916537867,0.9015748031496063,0.9173228346456693,0.5433070866141733,0.24829220688693712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6613306653326662,0.4444444444444445,0.21212121212121213,0.5862562634216177,0.5400516795865633,0.14950119432345088,0.9173228346456693,0.952755905511811,0.5354330708661417,0.30335982155304614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5692846423211605,0.26666666666666666,0.10606060606060606,0.1073729420186113,0.268733850129199,0.03470563439651538,0.9133858267716535,0.9015748031496063,0.5078740157480315,0.14707932524745573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5627813906953475,0.5111111111111112,0.19696969696969696,0.0,0.2235142118863049,0.1358718561191513,0.8779527559055118,0.9803149606299213,0.6141732283464567,0.11654816673637251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.8794397198599299,0.9916666666666667,0.3484848484848485,0.2147458840372226,0.3113695090439277,0.2849515245187579,0.6968503937007874,0.7519685039370079,0.5748031496062992,0.34309215112226404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.6578289144572286,0.11388888888888889,0.13636363636363635,0.030064423765211165,0.2235142118863049,0.28986932696360823,0.8700787401574803,0.8700787401574803,0.5275590551181102,0.6014219991635299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6873436718359179,0.15,0.21212121212121213,0.06800286327845383,0.23126614987080102,0.5874666291976957,0.8976377952755905,0.8188976377952756,0.43700787401574803,0.35549979088247596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
0.658329164582291,0.18888888888888888,0.06060606060606061,0.2984967788117394,0.3695090439276486,0.563580160179851,0.8818897637795275,0.9094488188976377,0.5590551181102362,0.12909521817928343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.2951475737868935,0.044444444444444446,0.4090909090909091,0.1073729420186113,0.33204134366925064,0.13488829563018126,0.7322834645669292,0.6811023622047244,0.4409448818897638,0.0918722988986477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5387693846923461,0.20277777777777778,0.13636363636363635,0.12884753042233357,0.23385012919896642,0.6395953351131094,0.905511811023622,0.8779527559055118,0.49606299212598426,0.6143872856545378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.1390695347673837,0.025,0.3787878787878788,0.08589835361488904,0.2674418604651163,0.05676549107770128,0.7244094488188977,0.7165354330708661,0.5,0.043635856684790184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.45372686343171587,0.125,0.12121212121212122,0.1073729420186113,0.24160206718346253,0.0691302515104679,0.8779527559055118,0.8740157480314961,0.5275590551181102,0.3818485989125889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6298149074537268,0.65,0.2272727272727273,0.22834645669291337,0.29844961240310075,0.8160741885625966,0.7637795275590551,0.9921259842519685,0.7637795275590551,0.2714345462149728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.649824912456228,0.02777777777777778,0.12121212121212122,0.3464566929133858,0.30361757105943155,0.816214697203878,0.8307086614173228,0.8818897637795275,0.5866141732283464,0.1451275616896696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5052526263131566,0.16944444444444445,0.15151515151515152,0.17680744452397995,0.2532299741602067,0.44597442742728677,0.8976377952755905,0.8661417322834646,0.4881889763779528,0.3613550815558344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6123061530765382,0.9583333333333334,0.19696969696969696,0.2211882605583393,0.2868217054263566,0.39482928200084305,0.7677165354330708,0.8661417322834646,0.6417322834645669,0.8254565732608393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6378189094547272,0.6916666666666667,0.2727272727272727,0.36506800286327845,0.29844961240310075,0.49163973584375437,0.7047244094488189,0.984251968503937,0.8149606299212598,0.18569636135508155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.4012006003001499,0.1527777777777778,0.15151515151515152,0.0,0.2235142118863049,0.0658985527609948,0.889763779527559,0.8622047244094488,0.49606299212598426,0.19252753380733306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.5697848924462231,0.4916666666666667,0.21212121212121213,0.19327129563350035,0.24806201550387597,0.2415343543627933,0.889763779527559,0.9724409448818897,0.5905511811023622,0.17328872159486966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.44572286143071527,0.16944444444444445,0.030303030303030304,0.047959914101646385,0.2235142118863049,0.14331881410706757,0.8700787401574803,0.9212598425196851,0.5866141732283464,0.31716157814024815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.60280140070035,0.9333333333333333,0.16666666666666669,0.0,0.2235142118863049,0.5811437403400309,0.7677165354330708,0.8858267716535433,0.6653543307086615,0.10664993726474278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6073036518259128,0.6861111111111111,0.10606060606060606,0.12526843235504653,0.2571059431524548,0.43445271884220876,0.8070866141732284,0.968503937007874,0.7047244094488189,0.1999163529903806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.6508254127063532,0.6027777777777777,0.2878787878787879,0.39942734430923404,0.3049095607235142,0.47210903470563437,0.7755905511811023,1.0,0.7401574803149606,0.2662763139551094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
