,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
319057,0.5062531265632816,0.3055555555555556,0.10606060606060606,0.1732283464566929,0.2945736434108527,0.4911467116357504,0.9173228346456693,0.9133858267716535,0.5196850393700787,0.410846228913983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403157,0.5667833916958479,0.6027777777777777,0.21212121212121213,0.12884753042233357,0.27002583979328165,0.16638560989319842,0.8070866141732284,0.9921259842519685,0.7125984251968503,0.2340722152516381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344041,0.5117558779389694,0.6527777777777778,0.4696969696969697,0.21259842519685038,0.4689922480620155,0.3053681843732434,0.5944881889763779,0.9763779527559056,0.8661417322834646,0.15530461452669733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342301,0.6198099049524762,0.8416666666666667,0.12121212121212122,0.04294917680744452,0.2364341085271318,0.6618887015177066,0.7795275590551181,0.9291338582677166,0.7007874015748031,0.35257214554579674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79465,0.44222111055527746,0.1527777777777778,0.09090909090909091,0.09591982820329277,0.24160206718346253,0.3919336706014615,0.8818897637795275,0.8937007874015748,0.547244094488189,0.6951066499372648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264751,0.7678839419709854,0.26944444444444443,0.33333333333333337,0.25841088045812455,0.22093023255813954,0.2984822934232715,0.9803149606299213,0.8031496062992126,0.28346456692913385,0.47999442353269206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
253372,0.5082541270635318,0.10555555555555556,0.18181818181818182,0.41445955619183966,0.3475452196382429,0.16779089376053963,0.8661417322834646,0.84251968503937,0.5,0.3658162554022027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96165,0.7623811905952976,0.6944444444444444,0.16666666666666669,0.47530422333571937,0.4767441860465116,0.6455874086565486,0.7716535433070866,0.9763779527559056,0.7480314960629921,0.37892095357590966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118707,0.5702851425712855,0.7111111111111111,0.21212121212121213,0.1159627773801002,0.25064599483204136,0.8094435075885329,0.7401574803149606,0.9763779527559056,0.7795275590551181,0.2749198382824481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365898,0.8589294647323661,0.09722222222222222,0.19696969696969696,0.47530422333571937,0.43540051679586567,0.3933389544688027,0.8582677165354331,0.8307086614173228,0.5,0.2135786978948836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
215030,0.5712856428214107,0.1638888888888889,0.2727272727272727,0.6571224051539012,0.5452196382428941,0.2036256323777403,0.9094488188976377,0.7913385826771654,0.38188976377952755,0.2749198382824481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32508,0.76288144072036,0.4361111111111111,0.3181818181818182,0.19183965640658554,0.22997416020671835,0.2596964586846543,0.937007874015748,0.937007874015748,0.468503937007874,0.43719503694409595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
253195,0.5627813906953475,0.8472222222222222,0.09090909090909091,0.04294917680744452,0.23255813953488372,0.1883080382237212,0.8031496062992126,0.9330708661417323,0.6771653543307087,0.24954691203122822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69446,0.4447223611805903,0.26944444444444443,0.18181818181818182,0.06084466714387974,0.2454780361757106,0.16146711635750421,0.9409448818897638,0.8779527559055118,0.4409448818897638,0.1162693433709745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307715,0.30715357678839406,0.19722222222222224,0.36363636363636365,0.1732283464566929,0.32558139534883723,0.09288926363125351,0.937007874015748,0.7283464566929134,0.24803149606299213,0.15223755750731913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236156,0.6063031515757878,0.6805555555555556,0.2272727272727273,0.42304939155332855,0.27002583979328165,0.4418212478920742,0.7440944881889764,0.9881889763779528,0.7795275590551181,0.26348808030112925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12636,0.5192596298149074,0.8638888888888889,0.25757575757575757,0.28632784538296346,0.3023255813953488,0.36818437324339515,0.6771653543307087,0.889763779527559,0.7598425196850394,0.17872577722013105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17257,0.7698849424712356,0.5166666666666667,0.19696969696969696,0.4380816034359341,0.47932816537467704,0.33544125913434514,0.8700787401574803,0.9803149606299213,0.6220472440944882,0.11975463543844975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297538,0.47423711855927964,0.8083333333333333,0.2878787878787879,0.02147458840372226,0.23385012919896642,0.10933108487914558,0.6456692913385826,0.9212598425196851,0.8228346456692913,0.25177749895441237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271476,0.5617808904452225,0.5388888888888889,0.06060606060606061,0.2211882605583393,0.2997416020671835,0.24142776840921867,0.8622047244094488,0.9566929133858267,0.6299212598425197,0.35633626097867005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399123,0.37518759379689837,0.2888888888888889,0.09090909090909091,0.19828203292770222,0.30361757105943155,0.13237774030354132,0.905511811023622,0.9173228346456693,0.5354330708661417,0.20507458525024397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403748,0.6513256628314156,0.9750000000000001,0.16666666666666669,0.12884753042233357,0.20025839793281652,0.27810567734682407,0.7834645669291338,0.8700787401574803,0.6259842519685039,0.24550397323295692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73454,0.6138069034517258,0.3472222222222222,0.13636363636363635,0.12884753042233357,0.21963824289405684,0.13392355255761665,0.9291338582677166,0.9212598425196851,0.5039370078740157,0.22542869092429946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98718,0.6918459229614807,0.07222222222222223,0.13636363636363635,0.42376521116678595,0.3449612403100775,0.8164699269252389,0.8503937007874016,0.8661417322834646,0.5511811023622047,0.3543844974208839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11660,0.6598299149574786,0.75,0.015151515151515152,0.24481030780243376,0.28294573643410853,0.9066891512085441,0.8464566929133858,0.9409448818897638,0.6338582677165354,0.25819043635856687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19297,0.6238119059529764,0.9166666666666667,0.25757575757575757,0.3192555476020043,0.31266149870801035,0.32026419336706013,0.7007874015748031,0.8582677165354331,0.7007874015748031,0.15223755750731913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253370,0.46023011505752864,0.011111111111111112,0.21212121212121213,0.3006442376521117,0.21963824289405684,0.10567734682405847,0.7913385826771654,0.8385826771653543,0.5826771653543307,0.09661229611041405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60282,0.6673336668334166,0.6083333333333334,0.2272727272727273,0.08876163206871868,0.23385012919896642,0.4114671163575042,0.7952755905511811,0.9960629921259843,0.7283464566929134,0.16241461034434687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330544,0.5257628814407204,0.030555555555555558,0.30303030303030304,0.09591982820329277,0.2739018087855297,0.1812816188870152,0.7637795275590551,0.7677165354330708,0.5236220472440944,0.2761745434267392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361141,0.641320660330165,0.9527777777777778,0.19696969696969696,0.08876163206871868,0.25839793281653745,0.7647554806070826,0.7598425196850394,0.8622047244094488,0.6496062992125984,0.07221525163808727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125450,0.4337168584292145,0.9888888888888889,0.2878787878787879,0.04294917680744452,0.24935400516795866,0.4280494659921304,0.7322834645669292,0.7992125984251969,0.5984251968503937,0.25442632092569356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108360,0.490745372686343,0.15555555555555556,0.07575757575757576,0.22834645669291337,0.35012919896640826,0.5223440134907251,0.8818897637795275,0.8976377952755905,0.5511811023622047,0.7837724801338353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413772,0.5907953976988493,0.8611111111111112,0.06060606060606061,0.2147458840372226,0.29198966408268734,0.15739179314221474,0.8228346456692913,0.9330708661417323,0.6574803149606299,0.2726892513592639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326834,0.2811405702851425,0.3805555555555556,0.13636363636363635,0.4101646385110952,0.37209302325581395,0.11059584035975267,0.9251968503937008,0.9330708661417323,0.5236220472440944,0.17063989962358847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343857,0.5907953976988493,0.6138888888888889,0.13636363636363635,0.02147458840372226,0.22868217054263565,0.4134345137717819,0.8228346456692913,0.9803149606299213,0.6929133858267716,0.11571169664017845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255900,0.5402701350675337,0.8611111111111112,0.4090909090909091,0.5862562634216177,0.9573643410852714,0.1267566048341765,0.5433070866141733,0.8307086614173228,0.8188976377952756,0.31660393140945214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184411,0.4957478739369684,0.25,0.07575757575757576,0.24481030780243376,0.21834625322997417,0.2693929173693086,0.8937007874015748,0.9133858267716535,0.547244094488189,0.29624982573539665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52821,0.45472736368184086,0.13055555555555556,0.18181818181818182,0.06442376521116679,0.24806201550387597,0.19421023046655425,0.8818897637795275,0.84251968503937,0.48031496062992124,0.3053115851108323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207064,0.38869434717358675,0.18888888888888888,0.2272727272727273,0.3843951324266285,0.2622739018087855,0.41104553119730186,0.9212598425196851,0.8228346456692913,0.4015748031496063,0.38533389098006415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279070,0.505752876438219,0.15833333333333333,0.24242424242424243,0.02147458840372226,0.2222222222222222,0.06815626756604834,0.9015748031496063,0.8110236220472441,0.41338582677165353,0.23658162554022028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427654,0.6438219109554776,0.011111111111111112,0.12121212121212122,0.08876163206871868,0.2571059431524548,0.4243957279370433,0.8267716535433071,0.8858267716535433,0.6023622047244095,0.10790464240903389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
